file	entry	name	rarity	tier	source	flags	decision	proposed_value	proposed_source	notes
ability	496	Record	2.7	Uncommon	Generic					
ability	497	Arousal	3.6	Rare	Generic	REF				
ability	498	Audacity	4.6	Elite	Generic					
ability	499	Mind Reading	4.5	Elite	Generic					
ability	500	Telepathy	4.9	Elite	Generic					
ability	501	Crimson Fucker	6.8	Legendary	Hellsing					
ability	502	Basilisk Form	4.1	Elite	Generic					
ability	503	Wendigo	4.2	Elite	Generic					
ability	504	Oni	3.4	Rare	Generic					
ability	505	Phoenix Form	6.7	Legendary	Generic					
ability	506	Tinker - Redundant	1.2	Common	Generic					
ability	507	Mirror Force	5.0	Epic	Yugioh					
ability	508	Disguise	3.1	Rare	Generic					
ability	509	Fishman Form	3.8	Rare	One Piece					
ability	510	Lock	4.2	Elite	Generic					
ability	511	Unlock	6.0	Legendary	Generic	REF				
ability	512	Dragon Form	5.3	Epic	Generic					
ability	513	Energization	5.5	Epic	Generic					
ability	514	Everlasting Dragon Form	6.5	Legendary	Dark Souls					
ability	515	Lunarian Form	5.7	Epic	One Piece					
ability	516	Soul Window	3.8	Rare	Generic					
ability	517	Sharingan	5.4	Epic	Naruto					
ability	518	Byakugan	4.4	Elite	Naruto					
ability	519	Nine Eyes	7.1	Mythical	Second Coming of Gluttony					
ability	520	Strength	3.2	Rare	Generic					
ability	521	Speed	3.8	Rare	Generic					
ability	522	Toughness	3.6	Rare	Generic					
ability	523	False Master	3.6	Rare	Generic					
ability	524	Atlas	5.9	Epic	Generic					
ability	525	Star Toss	8.0	Divine	Generic					
ability	526	Extreme Speed	6.0	Legendary	Generic					
ability	527	Godlike Speed	8.3	Divine	Generic					
ability	528	Invincible	5.7	Epic	Generic					
ability	529	No Friction	2.6	Uncommon	Generic					
ability	530	Phase Shift	4.7	Elite	Unordinary					
ability	531	Hunter	4.9	Elite	Unordinary					
ability	532	Quiet	3.8	Rare	Generic					
ability	533	Widen	3.9	Rare	Generic					
ability	534	Penetrate	4.6	Elite	Generic	REF				
ability	535	Boost	4.9	Elite	Generic					
ability	536	Delay	3.8	Rare	Generic					
ability	537	Permeation	4.6	Elite	MHA					
ability	538	Dress Break	3.4	Rare	DxD					
ability	539	Multiplicity	4.7	Elite	Generic					
ability	540	Deduction	4.2	Elite	Worm					
ability	541	Condemnation	7.1	Mythical	Generic	REF				
ability	542	Salt King	6.7	Legendary	Generic					
ability	543	Gravity	5.5	Epic	Generic					
ability	544	Gravity Manipulation	7.7	Mythical	Generic					
ability	545	Optimization	5.2	Epic	Generic					
ability	546	Perfect Unknowable	6.8	Legendary	Overlord					
ability	547	Life Share	3.7	Rare	Generic					
ability	548	Wheel of Mahoraga	8.2	Divine	Jujutsu Kaisen					
ability	549	Decay	5.3	Epic	MHA					
ability	550	Wither	5.4	Epic	Generic					
ability	551	Sublimate Presence	4.2	Elite	Generic					
ability	552	Mark	2.7	Uncommon	Generic					
ability	553	Future Sight	5.9	Epic	One Piece					
ability	554	Precognition	4.3	Elite	Generic					
ability	555	Diagnosis	1.7	Common	Generic					
ability	556	Date Scouter	2.8	Uncommon	Generic	REF				
ability	557	Absolute Territory	6.2	Legendary	Generic					
ability	558	Branding	4.1	Elite	Generic					
ability	559	Soul Marriage	5.5	Epic	Generic					
ability	560	Mirror	4.9	Elite	Generic					
ability	561	Power Mimicry	7.8	Mythical	Generic					
ability	562	Ability Drain	6.7	Legendary	Generic					
ability	563	Beast Mimicry	5.8	Epic	Generic					
ability	564	Overhaul	7.6	Mythical	MHA	REF				
ability	565	Pocket Dimension	5.4	Epic	Generic					
ability	566	Inventory	3.8	Rare	Generic					
ability	567	Synthesis	6.5	Legendary	Generic					
ability	568	Sonar	2.6	Uncommon	Generic					
ability	569	Life Radar	2.8	Uncommon	Generic					
ability	570	Devil Control	8.3	Divine	Generic	REF				
ability	571	Arbor	4.6	Elite	MHA					
ability	572	Contractual Recreation	4.0	Elite	Jujutsu Kaisen					
ability	573	Trajectory Manipulation	6.8	Legendary	Generic					
ability	574	Hermit Purple	4.6	Elite	JoJo					
ability	575	Somnabulist	4.2	Elite	MHA					
ability	576	Phantom Touch	2.3	Uncommon	Generic	REF				
ability	577	Collaring	3.8	Rare	Generic	REF				
ability	578	Material Swim	2.4	Uncommon	Generic					
ability	579	Kaleidoscope	9.1	Transcendent	Fate					
ability	580	Heaven's Feel	9.0	Transcendent	Fate					
ability	581	Denial of Nothingness	9.2	Transcendent	Fate					
ability	582	Lycanthropy	5.8	Epic	Generic					
ability	583	Despair Aura I	1.3	Common	Generic					
ability	584	Despair Aura II	2.4	Uncommon	Generic					
ability	585	Despair Aura III	3.1	Rare	Generic					
ability	586	Despair Aura IV	4.8	Elite	Generic					
ability	587	Despair Aura V	5.6	Epic	Generic					
ability	588	Rubber Body	3.7	Rare	Generic					
ability	589	Magic Jammer	4.8	Elite	Generic					
ability	590	Contract Creation	3.7	Rare	Generic					
ability	591	Binding Vow	4.5	Elite	Jujutsu Kaisen					
ability	592	Chop Chop	3.7	Rare	One Piece Buggy					
ability	593	Lord of Shades	7.0	Mythical	Hollow Knight					
ability	594	Almighty Push	4.8	Elite	Naruto					
ability	595	Universal Pull	4.1	Elite	Naruto					
ability	596	Operation	7.2	Mythical	One Piece Trafalgar Law					
ability	597	Azure Dragon Form	7.8	Mythical	One Piece Kaido					
ability	598	Buddha Form	6.8	Legendary	One Piece					
ability	599	Cow Form	2.6	Uncommon	One Piece					
ability	600	Sea Snake Form	5.8	Epic	Generic					
ability	601	Tantric Healing	3.3	Rare	Generic	REF				
ability	602	Assembly	4.3	Elite	Generic					
ability	603	Pearl Jam	3.9	Rare	Generic					
ability	604	Trace On	3.8	Rare	Generic					
ability	605	Structural Analysis	3.1	Rare	Fate					
ability	606	Hound Nose	2.6	Uncommon	Generic					
ability	607	Hawk Eyes	2.8	Uncommon	Generic					
ability	608	Bat Ears	2.9	Uncommon	Generic					
ability	609	Usurper	6.0	Legendary	Generic					
ability	610	Exchange	4.0	Elite	Generic					
ability	611	Finger Gun	3.9	Rare	Generic					
ability	612	Telekinesis	4.5	Elite	Generic					
ability	613	Greater Telekinesis	6.7	Legendary	Generic					
ability	614	True Telekinesis	8.8	Divine	Generic					
ability	615	Daily Grind	4.3	Elite	Generic					
ability	616	Training Booster	4.8	Elite	Generic					
ability	617	Scouter	3.4	Rare	Generic					
ability	618	Danger Rating	3.1	Rare	Generic					
ability	619	Lifeblood	3.8	Rare	Generic					
ability	620	Strength Sap	4.7	Elite	Generic					
ability	621	Devil Trigger	5.6	Epic	Devil May Cry					
ability	622	Sin Devil Trigger	7.3	Mythical	Devil May Cry					
ability	623	Angel Form	4.7	Elite	Generic					
ability	624	Archangel Form	7.4	Mythical	Generic					
ability	625	New Order	7.4	Mythical	MHA					
ability	626	Word Magic	6.4	Legendary	Generic					
ability	627	Life Fiber Creation	5.8	Epic	Kill La Kill					
ability	628	Life Fiber hybrid	6.8	Legendary	Generic					
ability	629	Infernal Chains	3.8	Rare	Generic					
ability	630	Angel Style	2.7	Uncommon	Generic	REF				
ability	631	Heavenly Restriction	5.2	Epic	Jujutsu Kaisen					
ability	632	White Tiger Form	3.1	Rare	Generic					
ability	633	Swamp Logia	6.2	Legendary	One Piece Caribou					
ability	634	Idle Death Gamble	5.5	Epic	Jujutsu Kaisen					
ability	635	Susanoo	4.6	Elite	Naruto					
ability	636	Perfect Mangekyo Sharingan - Sasuke	6.1	Legendary	Naruto					
ability	637	Susanoo Ribs	3.7	Rare	Naruto					
ability	638	Barrier	4.8	Elite	Unordinary					
ability	639	Spider Man	5.9	Epic	Marvel					
ability	640	Bloodlust	2.8	Uncommon	Generic					
ability	641	Phasing	6.1	Legendary	Marvel	REF				
ability	642	The Absorber	7.2	Mythical	Generic					
ability	643	Magic Arrow	2.7	Uncommon	Generic					
ability	644	Momentum	2.3	Uncommon	Generic					
ability	645	Fa Jin	2.9	Uncommon	MHA					
ability	646	Glowing Eyes	0.1	Trash	Generic					
ability	647	Slipper	1.7	Common	Generic					
ability	648	Waypoint	4.4	Elite	Generic					
ability	649	Wood Release	6.8	Legendary	Naruto					
ability	650	Dust Release	7.2	Mythical	Naruto	REF				
ability	651	Skill Drain	4.7	Elite	Worm Victor					
ability	652	Velocity	3.6	Rare	Worm					
ability	653	Chameleon Hide	1.1	Common	Generic					
ability	654	Rinnegan	8.8	Divine	Naruto	REF				
ability	655	Object Attraction	0.8	Trash	MHA					
ability	656	Rad Child	4.8	Elite	Fallout					
ability	657	Weather	0.9	Trash	Generic					
ability	658	Weather Report	7.0	Mythical	JoJo					
ability	659	Hurting	3.9	Rare	Fear and Hunger					
ability	660	Dark Orb	2.8	Uncommon	Generic					
ability	661	Internet Access	3.6	Rare	Generic					
ability	662	Frisk	1.7	Common	Generic					
ability	663	Ripen	1.2	Common	Generic					
ability	664	Forced Activation	4.6	Elite	Generic					
ability	665	Tactile Telekinesis	3.5	Rare	Generic					
ability	666	Tinker - Bombs	7.8	Mythical	Generic					
ability	667	Tinker - Efficiency	4.5	Elite	Generic					
ability	668	Tinker - Drones	3.6	Rare	Generic					
ability	669	Tinker - Blasto	6.7	Legendary	Generic					
ability	670	Tinker - Prosthetics	3.2	Rare	Generic					
ability	671	Tinker - Cryogenics	4.4	Elite	Generic					
ability	672	Tinker - Pyrotechnics	4.2	Elite	Generic					
ability	673	Tinker - Hacking	3.5	Rare	Generic					
ability	674	Tinker - Ai	6.6	Legendary	Generic					
ability	675	Tinker - Bio	7.8	Mythical	Generic					
ability	676	Tinker - Vehicles	4.2	Elite	Generic					
ability	677	Tinker - Repair	2.6	Uncommon	Generic					
ability	678	Tinker - Travel	5.8	Epic	Generic					
ability	679	Tinker - Teleportation	4.7	Elite	Generic					
ability	680	Tinker - Melee Weapons	4.8	Elite	Generic					
ability	681	Tinker - Ranged Weapons	5.6	Epic	Generic					
ability	682	Tinker - Capture and Restraint	4.3	Elite	Generic					
ability	683	Tinker - Construction	3.6	Rare	Generic					
ability	684	Tinker - Cloaking	4.1	Elite	Generic					
ability	685	Tinker - Analysis	4.6	Elite	Generic					
ability	686	Tinker - Mecha	8.2	Divine	Generic					
ability	687	Tinker - Cyberpunk 2077	5.4	Epic	Cyberpunk 2077					
ability	688	Tinker - Metal Gear	7.3	Mythical	Metal Gear					
ability	689	Tinker - Androids	5.2	Epic	Generic					
ability	690	Tinker - RWBY	6.2	Legendary	RWBY					
ability	691	Tinker - Code Geass	6.5	Legendary	Code Geass					
ability	692	Tinker - Computers	4.2	Elite	Generic					
ability	693	Tinker - Games	2.3	Uncommon	Generic					
ability	694	Tinker - Dreadon	8.3	Divine	Calamity Mod					
ability	695	Tinker - Sensors	4.8	Elite	Generic					
ability	696	Tinker - Star Wars	6.0	Legendary	Star Wars					
ability	697	Tinker - Defense	4.8	Elite	Generic					
ability	698	Tinker - Armor	5.8	Epic	Generic					
ability	699	Tinker - Fallout	5.3	Epic	Fallout					
ability	700	Toggle	2.5	Uncommon	Generic	REF				
ability	701	Technopathy	4.8	Elite	Generic					
ability	702	Dark Hand	3.7	Rare	Dark Souls					
ability	703	Polymerization	4.3	Elite	Generic					
ability	704	Viltrumite Physiology	7.1	Mythical	Invincible					
ability	705	Kryptonian Physiology	8.8	Divine	DC					
ability	706	Saiyan Physiology	6.8	Legendary	Dragon Ball					
ability	707	Soft & Wet	5.8	Epic	JoJo	REF				
ability	708	Soften	3.4	Rare	Generic					
ability	709	Harden	3.5	Rare	Generic					
ability	710	Clone	5.3	Epic	Generic					
ability	711	Multiply	6.8	Legendary	Invincible					
ability	712	Avatar Creation	5.8	Epic	Generic					
ability	713	Twice	8.3	Divine	MHA					
ability	714	Clay Bombs	4.7	Elite	Naruto					
ability	715	Dark Matter	9.5	Transcendent	Toaru	REF				
ability	716	Nilbog	6.7	Legendary	Worm					
ability	717	World Painting	6.7	Legendary	Dark Souls					
ability	718	Wonder of U	9.4	Transcendent	JoJo					
ability	719	Bloody Imitation	3.0	Rare	MHA					
ability	720	Bloody Replication	4.4	Elite	MHA					
ability	721	Tetramand Transformation	5.5	Epic	Ben 10					
ability	722	Cement Manipulation	3.9	Rare	MHA					
ability	723	Slime Physique	3.1	Rare	Generic					
ability	724	Cursed Flames	3.4	Rare	Terraria					
ability	725	Burning Sea	4.3	Elite	Calamity Mod					
ability	726	Brimstone	4.7	Elite	Calamity Mod					
ability	727	Ranchor	6.7	Legendary	Calamity Mod					
ability	728	Banishing Fire	3.6	Rare	Generic					
ability	729	Holy Flame	4.6	Elite	Generic					
ability	730	Star of Comprehension	5.3	Epic	Generic					
ability	731	Divinity Fire	8.5	Divine	Generic	REF				
ability	732	Rabbit Form	2.7	Uncommon	Generic					
ability	733	Ifrit	5.2	Epic	Generic					
ability	734	Ifrit Sultan	6.6	Legendary	Generic					
ability	735	More Eyes	1.0	Common	Generic					
ability	736	Extension	4.8	Elite	Generic					
ability	737	Size Manipulation	4.3	Elite	Generic					
ability	738	Shrink	2.8	Uncommon	Generic					
ability	739	Minimize Me	4.7	Elite	Generic					
ability	740	Gigantism	4.2	Elite	Generic					
ability	741	Titanic	5.8	Epic	Generic					
ability	742	Enlarge	4.0	Elite	Generic					
ability	743	Message	2.6	Uncommon	Generic					
ability	744	Induce Baldness	0.7	Trash	Generic					
ability	745	Dream Mirror	1.7	Common	Generic					
ability	746	Share Sense	2.3	Uncommon	Generic					
ability	747	Sleep Talk	2.4	Uncommon	Generic					
ability	748	Probability Estimation	6.8	Legendary	Worm Dinah					
ability	749	Adhesion	1.9	Common	Generic					
ability	750	Lion Form	3.6	Rare	Generic					
ability	751	Fake Weapon	0.7	Trash	Generic					
ability	752	Bear Manipulation	0.9	Trash	Generic					
ability	753	Healing Kiss	4.2	Elite	MHA	REF				
ability	754	VATS	2.8	Uncommon	Fallout					
ability	755	Warp Mist	6.5	Legendary	MHA					
ability	756	Phenex	7.6	Mythical	DxD					
ability	757	Crack	6.7	Legendary	DxD					
ability	758	Number Man	8.1	Divine	Worm					
ability	759	Route	1.8	Common	Generic					
ability	760	Stockpile	3.0	Rare	Generic					
ability	761	Cockroach Physique	4.1	Elite	Generic					
ability	762	Candy Paramecia	4.2	Elite	One Piece Perospero					
ability	763	Bronze Creation	3.5	Rare	Generic					
ability	764	Blood Burn	3.8	Rare	Generic					
ability	765	Devil Regeneration	5.9	Epic	Generic					
ability	766	Tower of Babel	5.6	Epic	Generic					
ability	767	Reactive Activation	2.7	Uncommon	Generic					
ability	768	The Camper	4.8	Elite	Generic					
ability	769	Energy Regeneration	3.3	Rare	Generic					
ability	770	Bloody Carthus	2.8	Uncommon	Generic					
ability	771	Monarch's Indifference	3.0	Rare	Generic					
ability	772	Emotion Spectrum	2.4	Uncommon	Generic					
ability	773	Sugar Rush	2.8	Uncommon	MHA					
ability	774	Scarlet Rot	6.4	Legendary	Elden Ring					
ability	775	Path to Love	5.3	Epic	Generic	REF				
ability	776	Path to Victory	9.6	Transcendent	Worm					
ability	777	Spectral Claw	3.7	Rare	Unordinary					
ability	778	Shield	3.6	Rare	Generic					
ability	779	Absolute Barrier	6.5	Legendary	One Piece					
ability	780	Shock Absorption	3.5	Rare	Generic					
ability	781	Hydrogen Manipulation	6.8	Legendary	Generic					
ability	782	Oxygen Manipulation	7.1	Mythical	Generic					
ability	783	Sharpen	3.2	Rare	Generic					
ability	784	Dragon Projection	4.3	Elite	Generic					
ability	785	Hydra Projection	4.7	Elite	MHA					
ability	786	Natural Armory	3.9	Rare	Generic					
ability	787	Unlimited Bladeworks	6.4	Legendary	Fate					
ability	788	Reinforcement	3.3	Rare	Fate					
ability	789	Alteration	3.6	Rare	Fate					
ability	790	Makeover	1.6	Common	Generic					
ability	791	Power to Reject Death	6.5	Legendary	Legendary Moonlight Sculptor					
ability	792	Dead Apostle Ancestor Form	7.6	Mythical	Fate/Tsukihime					
ability	793	Crush	5.8	Epic	Generic					
ability	794	Schrodinger	7.9	Mythical	Hellsing	REF				
ability	795	Catch the Rainbow	2.1	Uncommon	JoJo					
ability	796	Ratio Technique	2.8	Uncommon	Jujutsu Kaisen					
ability	797	Killer Queen	6.1	Legendary	JoJo					
ability	798	Diver Down	4.8	Elite	JoJo					
ability	799	Berserk	4.5	Elite	Generic					
ability	800	Move Mimicry	4.0	Elite	Generic					
ability	801	Clockwork	6.8	Legendary	Generic					
ability	802	Luck Aura	7.7	Mythical	Generic					
ability	803	Lucky Strike	4.3	Elite	Generic					
ability	804	Eye of Discernment	5.0	Epic	Generic					
ability	805	Enchanting	4.3	Elite	Generic					
ability	806	Greater Enchanting	5.3	Epic	Generic					
ability	807	Esper Silence	5.4	Epic	Generic					
ability	808	Flawed Return	5.1	Epic	Generic					
ability	809	Save & Load	9.0	Transcendent	Generic	REF				
ability	810	Xavier	7.7	Mythical	Generic	REF				
ability	811	We Are Network	4.8	Elite	Generic					
ability	812	Gallant	4.6	Elite	Worm					
ability	813	Empathy	2.8	Uncommon	Generic					
ability	814	Heartbreaker	5.8	Epic	Worm					
ability	815	Piloting	5.0	Epic	Generic					
ability	816	Snap Out of It!	3.8	Rare	Generic					
ability	817	Force of Will	4.5	Elite	Generic					
ability	818	Frenzy	3.2	Rare	Generic					
ability	819	Trance	3.7	Rare	Generic					
ability	820	Suggestion	3.9	Rare	Generic					
ability	821	Hypnosis	3.8	Rare	Generic					
ability	822	King of the Castle	5.8	Epic	Generic					
ability	823	Memory Reading	3.8	Rare	Generic					
ability	824	Graviton Tyrant	6.5	Legendary	Generic					
ability	825	Fast Travel	3.6	Rare	Generic					
ability	826	Gaster Blaster	4.0	Elite	Undertale					
ability	827	Kingdom Soul	7.7	Mythical	Generic					
ability	828	Pixie Power	2.7	Uncommon	Generic					
ability	829	Ajin Form	6.8	Legendary	Ajin					
ability	830	Measure King	1.3	Common	Generic					
ability	831	Slip In	1.0	Common	Generic					
ability	832	Normal World	7.1	Mythical	Generic					
ability	833	Nice Guy	7.2	Mythical	Worm	REF				
ability	834	The Imp	7.1	Mythical	Worm					
ability	835	Majin Physique	7.6	Mythical	Dragon Ball					
ability	836	Disaster nature	7.3	Mythical	Jujutsu Kaisen					
ability	837	Shark Physique	2.8	Uncommon	Generic					
ability	838	Octopus Physique	3.2	Rare	Generic					
ability	839	Minotaur	4.7	Elite	Generic					
ability	840	Outgun	2.4	Uncommon	Generic					
ability	841	Capture Token	4.5	Elite	Generic	REF				
ability	844	Crystalline	4.6	Elite	Generic					
ability	845	Crystal Caesar	5.2	Epic	Generic					
ability	846	Weaver	3.0	Rare	Generic					
ability	847	Kirin Physique	4.9	Elite	Monster Hunter					
ability	848	Remember Me?	4.1	Elite	Generic					
ability	849	Sprout	1.2	Common	Generic					
ability	850	Sapling	2.1	Uncommon	Generic					
ability	851	Bloom	3.7	Rare	Generic					
ability	852	Verdance	4.7	Elite	Generic					
ability	853	Overgrowth	5.6	Epic	Generic					
ability	854	Flora	6.4	Legendary	Generic					
ability	855	Gaia	7.3	Mythical	Generic					
ability	856	Spiritual Interaction	2.3	Uncommon	Generic					
ability	857	Bow and Arrow	2.4	Uncommon	Generic					
ability	858	Sharpshooter	3.4	Rare	Generic					
ability	859	Odysseus Draw	4.6	Elite	Generic					
ability	860	Hou Yi's Bow	5.4	Epic	Generic					
ability	861	Artemis' Might	6.1	Legendary	Generic					
ability	862	Bountiful Harvest	1.7	Common	Generic					
ability	863	Orchard	3.8	Rare	Generic					
ability	864	Bone Baron	4.8	Elite	Generic					
ability	865	Summon Item	1.4	Common	Generic					
ability	866	Silk Weaver	3.5	Rare	Generic					
ability	867	Lesser Physical Enhancement	2.5	Uncommon	Generic					
ability	868	Physical Enhancement	3.5	Rare	Generic					
ability	869	Iron Skin	2.4	Uncommon	Generic					
ability	870	Aura	5.9	Epic	RWBY					
ability	871	Alexandria	7.5	Mythical	Worm					
ability	872	Super	4.4	Elite	Generic					
ability	874	Stone Skin	1.8	Common	Generic					
ability	875	Overheat	3.7	Rare	Generic					
ability	876	Frozen Soul	4.1	Elite	Generic					
ability	877	Certainty of Steel	5.7	Epic	Generic					
ability	878	Invulnerable	9.8	Transcendent	Generic					
ability	879	Immortal	9.7	Transcendent	Generic					
ability	880	Exclusion	9.7	Transcendent	Generic					
ability	881	All Fiction	9.9	Transcendent	Medaka Box					
ability	882	Desperation	3.3	Rare	Generic					
ability	883	Masochistic Soul	3.8	Rare	Generic					
ability	884	Sadism	4.6	Elite	Generic					
ability	885	Level Up!	4.7	Elite	Generic					
ability	886	Ogre Form	3.9	Rare	Generic					
ability	887	Bear Form	3.7	Rare	Generic					
ability	888	Threshold Clause	5.8	Epic	Generic					
ability	889	Bloody Survival	5.6	Epic	Generic					
ability	890	Cat Form	2.3	Uncommon	Generic					
ability	891	Bat Form	2.4	Uncommon	Generic					
ability	892	Wolf Form	2.8	Uncommon	Generic					
ability	893	Idle Transfiguration	7.3	Mythical	Jujutsu Kaisen	REF				
ability	894	Fist Projection	3.7	Rare	Generic					
ability	895	Combo	3.5	Rare	Generic					
ability	896	Overdraw	5.9	Epic	Generic					
ability	897	Mystic Eyes of Flaw Perception	6.2	Legendary	Generic					
ability	898	Enhanced Senses	4.1	Elite	Generic					
ability	899	Sixth Sense	4.6	Elite	Generic					
ability	900	Dangersense	3.8	Rare	Generic					
ability	901	Bungee Gum	3.7	Rare	HxH					
ability	902	Material Absorption	4.8	Elite	Ben 10/Marvel					
ability	903	Greater Material Absorption	5.9	Epic	Ben 10/Marvel					
ability	904	Galvanic Mechamorph Form	5.7	Epic	Ben 10					
ability	905	Greater Throw	3.6	Rare	Generic					
ability	906	Launch	4.8	Elite	Generic					
ability	907	Reflection	5.7	Epic	Generic					
ability	908	Blademaster	3.9	Rare	Unordinary					
ability	909	Spear of Justice	4.8	Elite	Undertale					
ability	910	Ripper Mode	4.0	Elite	Metal Gear					
ability	911	Atomic Manipulation	8.9	Divine	Generic					
ability	912	Time Stop	8.3	Divine	Generic					
ability	913	Time Calibration	7.3	Mythical	Generic					
ability	914	Space Manipulation	8.8	Divine	Generic					
ability	915	Adventure Awaits!	6.8	Legendary	Generic					
ability	916	Time God	9.3	Transcendent	Generic					
ability	917	Luck Manipulation	9.7	Transcendent	Generic					
ability	918	Wrath	8.8	Divine	Generic	REF				
ability	919	Sage	4.6	Elite	Slime Tensei					
ability	920	Great Sage	7.5	Mythical	Slime Tensei					
ability	921	Magic Dominion	8.1	Divine	Generic					
ability	922	The Void	8.4	Divine	Generic					
ability	923	Nihil	8.5	Divine	Generic					
ability	924	Open Frenzy	5.5	Epic	Generic					
ability	925	Karmic Enforcement	6.6	Legendary	Generic	REF				
ability	926	Fire Dragon Slayer	6.9	Legendary	Fairy Tail					
ability	927	Water Dragon Slayer	6.5	Legendary	Fairy Tail					
ability	928	Sky Dragon Slayer	7.3	Mythical	Fairy Tail					
ability	929	Poison Dragon Slayer	6.7	Legendary	Fairy Tail					
ability	930	Lightning Dragon Slayer	6.8	Legendary	Fairy Tail					
ability	931	Shadow Dragon Slayer	6.7	Legendary	Fairy Tail					
ability	932	White Dragon Slayer	6.6	Legendary	Fairy Tail					
ability	933	Earth Dragon Slayer	6.7	Legendary	Fairy Tail					
ability	934	Spirit Dragon Slayer	6.6	Legendary	Fairy Tail					
ability	935	Muscular	4.2	Elite	MHA					
ability	936	Rejuvenation	3.6	Rare	Generic					
ability	937	Rise Again	5.5	Epic	Generic					
ability	938	Tinker - The Baker	9.9	Transcendent	Cookie Clicker					
ability	939	Militia	5.2	Epic	Worm					
ability	940	Light Step	3.2	Rare	Generic					
ability	941	Perfection	3.0	Rare	Generic					
ability	942	No Guard	3.8	Rare	Generic					
ability	943	Battle Growth	5.3	Epic	Generic					
ability	944	Blood Portals	3.6	Rare	Generic					
ability	945	Shadowverse	6.6	Legendary	Invincible					
ability	946	Bloody Escalation	6.7	Legendary	Generic					
ability	947	D4C	8.8	Divine	JoJo	REF				
ability	948	Obito's Mangekyo Sharingan Right	6.0	Legendary	Naruto					
ability	949	Obito's Mangekyo Sharingan Left	5.8	Epic	Naruto					
ability	950	Obito's Mangekyo Sharingan	7.0	Mythical	Naruto					
ability	951	Physical Therapy	4.1	Elite	Generic					
ability	952	Tiamat's Gift	6.8	Legendary	Generic	REF				
ability	953	Hands of Time	5.5	Epic	Generic					
ability	954	Shadows of Time	5.3	Epic	Generic					
ability	955	Bloody Lust	6.6	Legendary	Generic					
ability	956	Infernal Engine	4.6	Elite	Generic					
ability	957	Blacklight	7.4	Mythical	Generic					
ability	958	Rule Breaker	6.4	Legendary	Generic	REF				
ability	959	Diamond Draw	5.5	Epic	Generic					
ability	960	Chainsaw Man	6.8	Legendary	Chainsaw Man					
ability	961	Bang!	4.6	Elite	Chainsaw Man					
ability	962	Spatial Displacement	5.1	Epic	Generic					
ability	963	Warp Drive	5.0	Epic	Generic					
ability	964	Form Change	5.5	Epic	Generic					
ability	965	Murder Swarm	3.6	Rare	Generic					
ability	966	Blood Overdrive	3.8	Rare	Generic					
ability	967	Limit Break	5.3	Epic	Generic					
ability	968	Phosphorus	5.3	Epic	Creature Commandos					
ability	969	Restraints and Amplifications	3.0	Rare	Novel's Extra					
ability	970	Power Charge	3.5	Rare	Generic					
ability	971	One For All	6.4	Legendary	MHA					
ability	972	Door Crossing	2.8	Uncommon	Re:Zero					
ability	973	Kraft Works	4.8	Elite	JoJo					
ability	974	Gate Creation	5.6	Epic	Generic					
ability	975	Web Slinger	2.1	Uncommon	Generic					
ability	976	Drake Form	3.2	Rare	Generic					
ability	977	Klyntar Form	6.0	Legendary	Marvel					
ability	978	Psychometry	3.0	Rare	Saiki K.					
ability	979	Aqueduct	2.8	Uncommon	Generic					
ability	980	Marked	2.4	Uncommon	Generic					
ability	981	Teleport	6.2	Legendary	Generic					
ability	982	Shut Down	5.0	Epic	Generic					
ability	983	Stone Free	4.0	Elite	JoJo					
ability	984	Petal Burst	3.4	Rare	RWBY					
ability	985	Grant	4.9	Elite	Generic					
ability	986	Man in the Mirror	4.8	Elite	JoJo	REF				
ability	987	Metallurgy	4.7	Elite	Generic					
ability	988	Metallurge	6.4	Legendary	Generic					
ability	989	Threshold	4.8	Elite	Generic					
ability	990	Building	2.5	Uncommon	Generic					
ability	991	Compass	0.2	Trash	Generic					
ability	992	Prophetic Compass	3.5	Rare	Generic					
ability	993	Tentacled Creature	3.3	Rare	Generic	REF				
ability	994	Madness Wavelength	5.2	Epic	Generic	REF				
ability	995	Time Accel	4.0	Elite	Fate					
ability	996	Divine Blade	5.9	Epic	Generic					
ability	997	Soul Bet	3.0	Rare	JoJo	REF				
ability	998	Martyr	3.9	Rare	Generic					
ability	999	Reroll	3.6	Rare	Generic					
ability	1000	Disillusioned	2.5	Uncommon	Generic					
ability	1001	Piercing Eyes	2.1	Uncommon	Generic					
ability	1002	Dead Bone Pulse	5.2	Epic	Naruto					
ability	1003	All Killing Ash Bones	6.5	Legendary	Naruto					
ability	1004	Prophecise	4.4	Elite	Generic					
ability	1005	Future Observation	5.8	Epic	Generic					
ability	1006	Future Reading	3.2	Rare	Generic					
ability	1007	Future Prediction	3.7	Rare	Generic					
ability	1008	Foresight	3.5	Rare	Generic					
ability	1009	Tinker PvZ	5.2	Epic	Plants vs Zombies					
ability	1010	Labyrinthian	7.1	Mythical	Generic					
ability	1011	Hyper	6.5	Legendary	Generic					
ability	1012	Divinity Healing	8.6	Divine	Generic					
ability	1013	Law of Restoration	7.5	Mythical	Generic					
ability	1014	Inner Isles	5.8	Epic	Generic					
ability	1015	Sea Serpent of the End	7.2	Mythical	DxD					
ability	1016	Gradual Transformation	3.6	Rare	Generic					
ability	1017	Meltdowner	6.1	Legendary	Toaru					
ability	1018	Curse Breaker	3.6	Rare	Generic					
ability	1019	Shatter Curse	5.2	Epic	Generic					
